book_id,author_id,role
274868,506873.0,Illustrator
27133441,13262730.0,
9630640,5279368.0,
13623767,371202.0,
1250251,1429808.0,
2705034,38550.0,
6033372,1718040.0,
26850355,14431555.0,
8484869,1817728.0,
871431,3299.0,
7136307,2876763.0,
17779549,7212917.0,
3678651,1562974.0,
9477896,15873.0,
11145697,4719619.0,
11051355,3201079.0,
831874,874602.0,
17280155,2909019.0,
8523840,346732.0,
13564666,5785692.0,
843240,9720.0,
843240,126120.0,Illustrations
7843285,1394555.0,
16074932,6459715.0,
16074932,40237.0,pen name
30971784,5351849.0,
6940494,2834177.0,
246305,144024.0,
23848192,115795.0,
60188,16625.0,
12701339,5227478.0,
34517748,5211857.0,
8131227,4432.0,
189015,110153.0,
17611338,4783513.0,
15709580,916010.0,
6953500,11654.0,
432879,16939.0,
432879,175259.0,Illustrator
12973648,656983.0,
16065751,6466778.0,
16065751,19365.0,Narrator
18050012,6252.0,
18050012,38550.0,
18050015,6166668.0,
18128488,4130469.0,
18682784,3182455.0,
6163754,1161372.0,Editor/Contributor
6163754,32637.0,Contributor
6163754,29479.0,Contributor
6163754,7577.0,Contributor
6163754,88506.0,Contributor
6163754,8694.0,Contributor
6163754,3389.0,Contributor
6163754,7581.0,Contributor
6163754,1356336.0,Contributor
6163754,1221698.0,Contributor
6163754,6587.0,Contributor
6163754,103081.0,Contributor
6163754,237154.0,Contributor
6163754,8347.0,Contributor
6163754,8988.0,Contributor
6163754,26935.0,Contributor
6163754,43989.0,Contributor
6163754,24827.0,Contributor
6163754,56162.0,Contributor
6163754,12339.0,Contributor
6163754,27206.0,Contributor
6163754,5989.0,Contributor
6163754,4798562.0,Contributor
6163754,84604.0,Contributor
6163754,4845.0,Contributor
6163754,108173.0,Contributor
6163754,131208.0,Contributor
6163754,39467.0,Contributor
6163754,10333.0,Contributor
6163754,463665.0,Contributor
6163754,108281.0,Contributor
6163754,25883.0,Contributor
6163754,20602.0,Contributor
6163754,338705.0,Contributor
6163754,2725468.0,Contributor
6163754,3005886.0,Contributor
6163754,3036291.0,Contributor
6163754,7083555.0,Contributor
17133624,2130.0,
9528174,3252210.0,
29748925,324620.0,
30139736,15759586.0,
30139736,7164135.0,Translator
30139736,2354594.0,Letterer
30969076,4735144.0,
21518344,7246482.0,
10646544,2503028.0,
10646544,2995869.0,Narrator
144109,83308.0,
5519759,35023.0,
15938473,6507887.0,
18518522,4519247.0,
14296568,5102036.0,
92918,8588.0,
8145088,155990.0,
18967205,4983109.0,
6972193,17015.0,
6972193,17010.0,
9728761,4171164.0,
593789,15188.0,
15827062,3290920.0,
1589604,3389.0,
28537156,4139446.0,
13515264,267687.0,
6056509,108007.0,
6441303,27100.0,
617359,10087.0,
11594180,27498.0,
6507988,4.0,
17668192,4824985.0,
9256414,4336590.0,
5971883,3345455.0,
7718908,3467600.0,
13060700,5183827.0,
20605428,5755322.0,
6453488,17015.0,
6453485,245963.0,
1134849,8924.0,
1134843,8924.0,
34021200,945430.0,
34021200,354773.0,Narrator
18161930,1221698.0,
8355689,2134487.0,
32580608,3865807.0,
25090918,15292.0,
48002,1654.0,
471560,26.0,
471562,26.0,
330786,1077326.0,
330785,1077326.0,
13491655,5755699.0,
1054357,16939.0,
1054357,1007623.0,Illustrator
16040421,5820327.0,
10264769,589.0,
10264769,44767.0,Narrator
10264769,55831.0,Narrator
2233407,17061.0,
31450636,8446648.0,
12067,1654.0,
12067,1221698.0,
6424184,19954.0,
6398385,2898479.0,
20783287,823146.0,
9860784,485441.0,
13455553,5626138.0,
8074967,71688.0,
8074963,17061.0,
23676484,72451.0,Editor
23676484,59165.0,
23676484,3396842.0,
20578512,7169579.0,
7766830,2936674.0,
7766830,6472670.0,Illustrator
7766830,82526.0,Translator
9517639,2905297.0,
25076057,5481957.0,
5055481,7581.0,
27040335,7220977.0,
27040335,14686249.0,
1257796,60177.0,
23281886,4890834.0,
28507382,46976.0,
13623939,5825239.0,
28412354,37168.0,
6355118,150038.0,
6355118,2667240.0,Narrator
185230,1301649.0,
11201534,2895706.0,
11201534,2895707.0,
21412311,4757071.0,
494602,99326.0,
494602,71097.0,
23175859,7307477.0,
18747824,457300.0,
18782855,1691206.0,
23573606,9860211.0,
1183025,5814050.0,
1205572,5329.0,
1205572,158961.0,Illustrations
3284192,1391437.0,
3284192,3179973.0,Illustrator
2272515,1024403.0,
320357,17739.0,
818360,4432.0,
818360,3132865.0,Narrator
4955576,27498.0,
9256371,4336568.0,
410927,26.0,
410927,34859.0,
34234639,14672377.0,
15767912,179153.0,
28729,3583.0,Editor
28729,14454.0,Contributor
28729,589.0,Contributor
28729,8685.0,Contributor
28729,8694.0,Contributor
28729,10518.0,Contributor
28725,8685.0,
12779838,379444.0,
11070385,34049.0,
28524669,1228468.0,
34324434,483588.0,
34324434,16796786.0,Illustrator
6419563,155990.0,
33509082,5436815.0,
9766063,71081.0,
6350486,8695.0,
7092395,379444.0,
7092399,38531.0,
16093908,6559113.0,
6713798,268722.0,
20816036,4305414.0,
29394,10746.0,
29396,10746.0,
34051373,5137530.0,
332854,122302.0,
332853,122302.0,
332853,190954.0,Illustrator
17131858,131337.0,Editor
17131858,41942.0,
17131858,17061.0,
17131858,4798562.0,
17131858,58971.0,
17131858,8988.0,
17131858,108173.0,
17131858,10746.0,
17131858,2358.0,
17131858,69771.0,
17131858,36501.0,
17131858,198305.0,
17131858,723801.0,
17131858,315657.0,
17131858,1967.0,
17131858,234115.0,
17131858,72451.0,
17131858,22123.0,
17131858,510191.0,
17131858,128570.0,
17131858,6859517.0,
17131858,107744.0,
17131858,40563.0,
17131858,1221698.0,
17131859,3001246.0,
17131859,2918731.0,Introduction
22889912,73097.0,
886131,48960.0,
29995243,4489132.0,
4894646,8988.0,
6436602,2917750.0,
20759393,4428.0,
7552323,1194340.0,
258336,1067608.0,
258335,1067608.0,
6656935,38550.0,
6656935,8435196.0,Narrator
17619013,41032.0,
7740225,17046.0,
22443909,989897.0,
22443909,99790.0,Illustrator
61998,3619.0,
47620,8347.0,
47621,8347.0,
47622,8347.0,
47624,8347.0,
47625,8347.0,
47625,2837486.0,Illustrator
47626,8347.0,
47627,8347.0,
47627,2837486.0,Illustrator
47628,8347.0,
47629,8347.0,
17655238,815.0,
17655238,221645.0,Translator
413963,28946.0,
413963,1310149.0,
11455170,2891596.0,
11100298,150038.0,
7180320,3182455.0,
18528582,4629194.0,
15824169,3219496.0,
15824168,7031278.0,
15824168,6256.0,
333722,7577.0,
333727,7577.0,
12389247,5137999.0,
6369113,324620.0,
6369113,441126.0,Illustrator
15793093,123835.0,
15731796,194256.0,
6658573,5009050.0,
12184913,4124325.0,
13330913,7581.0,
18404232,285812.0,
23505867,9830676.0,
983203,157663.0,
983203,619712.0,Illustrations
5781321,323486.0,
5781321,2602221.0,
17332287,23069.0,
20948348,71688.0,
827968,3618.0,
18681291,4305414.0,
1021395,9355.0,
642327,22549.0,
6477531,803873.0,
362888,870.0,
18667913,7341056.0,
154105,41942.0,
10345642,2891503.0,
3944693,162678.0,
18484774,293603.0,
1913193,170985.0,Pseudonym
1913193,5614141.0,Ghostwriter
764484,3389.0,
764484,10365.0,Illustrator
23309742,3095890.0,
643750,73149.0,
2530555,239579.0,
18285765,6888955.0,
29241319,1077326.0,
29241319,3911856.0,Illustrator
16085465,8649.0,
16085468,5444795.0,
1847000,9766.0,
6391211,2895706.0,
6391211,2895707.0,
6391211,3031590.0,Narrator
23383896,2860219.0,
18144593,6521898.0,
23525795,7906727.0,
1282266,346732.0,
1282266,12052.0,
1282266,13557729.0,
871,4698899.0,
871,1945379.0,Translator
2381041,196212.0,
10409278,3027554.0,
11946245,3780.0,
47085,26417.0,
29634295,5186274.0,
6892514,2232265.0,
25673410,7092218.0,
11100431,2063919.0,
23206075,5284782.0,
899109,28517.0,
57041,989968.0,
57040,989968.0,
57042,989968.0,
17290555,1391437.0,
13533690,93757.0,
13533691,5791.0,
26049,625.0,
17667916,5752145.0,
700382,23503.0,
9027853,17015.0,Editor
9027853,2958464.0,Contributor
9027853,17010.0,Contributor
9027853,940521.0,Contributor
9027853,4430487.0,Contributor
9027853,101078.0,Contributor
9027853,231481.0,Contributor
9027853,2916205.0,
9027853,4105961.0,Contributor
9027853,56019.0,Contributor
9027853,144814.0,Contributor
9027853,785795.0,Contributor
9027853,4945187.0,Contributor
17997591,7111589.0,
120566,1630.0,
607466,24830.0,
607466,59749.0,Illustrator
13495219,5757476.0,
17262407,32912.0,
12924419,145926.0,
12924415,183495.0,
91965,12949.0,
91965,3524830.0,
5928023,51118.0,
7938503,8649.0,
23012503,13557732.0,
424019,57990.0,Pseudonym
424019,1077326.0,
5463394,11047.0,
30334186,13532302.0,
13556068,5781637.0,
55463,31265.0,
93003,1069006.0,
768950,6779.0,
12608311,5201074.0,
6286042,17061.0,
6286042,71688.0,
6286042,21748.0,
6286042,24009.0,
22037456,1077326.0,
9805317,3508354.0,
24537359,7581.0,
2702704,48206.0,
13298628,4163056.0,
16280868,815259.0,
6062032,2769067.0,
3381197,1425940.0,
17675434,5822465.0,
259598,72237.0,
259598,2834339.0,Illustrator
12591532,3101058.0,
102241,23001.0,
102248,23001.0,
12933542,5028484.0,
16054806,357601.0,
16054807,110249.0,
20687440,7812262.0,
7428697,3098913.0,
663871,24902.0,
9462812,3353516.0,
25416768,6592100.0,
13367329,4430487.0,
13367329,336011.0,
47241,26546.0,
33158526,5241601.0,
34542,1654.0,
34541,1654.0,
34540,1654.0,
34540,19440.0,Illustrator
10576365,2973783.0,
7436142,941441.0,
23847967,2765760.0,
23847966,4086715.0,
24706448,4349837.0,
17722,8164.0,
17722,180439.0,Illustrator
6192165,99642.0,
228665,6252.0,
336410,15590.0,
10854410,3780.0,
10854410,13613.0,with
10854410,304060.0,Illustrator
7775764,2885318.0,
29410991,15099546.0,
29410991,15099547.0,
29410991,15099548.0,
29410991,15099549.0,
29410991,5303668.0,
219677,18684.0,
3195533,66700.0,
6512191,375626.0,
17624010,10317.0,
15726673,6431699.0,
756109,332185.0,
7428520,20248.0,
317518,1069006.0,
317518,25523.0,Illustrator
7882806,4735.0,
5863627,184516.0,
8430908,50873.0,Creator
8430908,4101698.0,
10822373,8835.0,
1799011,9550.0,
1799011,1992760.0,
1799011,242006.0,Text
1799011,8621.0,Text
1799011,822927.0,Illustrations
31338832,101078.0,
144007,83267.0,
144006,83267.0,
12104686,4971535.0,
432020,243395.0,
1801939,5621.0,
290436,723801.0,
290437,723801.0,
290437,3959577.0,Designed by
321645,53574.0,
321646,53574.0,
10661424,1654.0,
28186296,28569.0,
18374572,1958136.0,
13502970,5286855.0,
22675928,6244.0,
22675924,15872.0,
7767021,588356.0,
9780131,190887.0,
768889,346732.0,
29438610,2060858.0,
6764803,431092.0,
6764806,3041984.0,
23282679,1599723.0,
5898,656983.0,
17335353,3011844.0,
153193,1429808.0,
12207683,4428962.0,
6574915,21701.0,
884006,165466.0,
35226184,4575289.0,
1698713,237638.0,
30063474,38550.0,
372091,127082.0,
372092,127082.0,
21525757,375626.0,
21525757,1141209.0,
21525757,4201.0,
21525757,40881.0,
17188654,6526309.0,
170210,17061.0,
7739887,3267859.0,
7739887,2876710.0,Illustrator
849126,3299.0,
268186,131208.0,
1781673,5542.0,
18090029,381166.0,
18090029,11672.0,
18090026,146374.0,
18090026,7127265.0,Illustrations
15852259,2909019.0,
6527739,137902.0,
31186223,7460109.0,
13554596,1425239.0,
10834397,4730228.0,
63339,20575.0,
63339,196012.0,Illustrator
258474,8185168.0,
258475,8185168.0,
29737444,363130.0,
29737444,6836.0,
29737444,459448.0,Illustrations
26721433,48348.0,
17976979,25027.0,
34495,1654.0,
34492,1654.0,
15927006,2526.0,
1335568,52074.0,
64305,1654.0,
64305,19439.0,Adaptor
3349088,25205.0,
6250212,1373880.0,
6250211,1373880.0,
6250210,1373880.0,
6339989,137902.0,
13539198,4175419.0,
13539198,334840.0,Reading
13539191,3405346.0,
978173,213510.0,
151242,22018.0,
10281904,4698899.0,
10281904,1945379.0,Translator
104159,32637.0,
104159,56968.0,Translator
597644,1221698.0,
18221489,7182231.0,
13623856,3377501.0,
13623856,3377502.0,
13623856,337207.0,Illustrator
13623856,93391.0,Cover Illustrator
13623856,2714501.0,Cover Illustrator
13623854,17054.0,
13623855,85088.0,
23590634,7179557.0,
148809,4432.0,
17982144,2917423.0,
5985499,4260.0,
5985499,222204.0,Illustrator
33375622,6860265.0,
1406197,9550.0,
1406197,675363.0,Narrator
7688834,71688.0,
6736704,3031982.0,
16099782,6506571.0,
8890729,3849415.0,
8890729,2580449.0,Narrator
303251,6268.0,
303251,50886.0,
303251,4708.0,
303251,23892.0,
12935433,2168689.0,
26582,437669.0,
26582,7577.0,
18114183,1276004.0,
8228634,2944621.0,
22041005,8159090.0,
27827627,8730.0,
1137217,221253.0,
1137215,221253.0,
6266872,108424.0,
13596803,14817829.0,
806314,1221698.0,
806314,10365.0,Illustrations
3607393,110234.0,
28260585,3433047.0,
10567183,4134859.0,
28426,15987.0,
7884898,8685.0,
10483223,6988.0,
7628695,26738.0,
9664976,4427603.0,
22693160,5833183.0,
23010073,15872.0,
26368662,13599320.0,Translator
26368662,14137786.0,Illustrator
26368662,6378.0,
26368662,14291063.0,Designer
409594,66700.0,
409594,1627.0,
15954713,2834177.0,
15954713,2774902.0,
15954713,535923.0,
16043857,4432.0,
5886744,1192311.0,
30115958,15872.0,
13519397,3433047.0,
11297580,4107314.0,
7739950,17015.0,Editor
7739950,293603.0,
7739950,15292.0,
7739950,1192311.0,
7739950,27206.0,
7739950,56019.0,
7739950,3408349.0,
7103829,1332.0,
11964923,3002235.0,
1082721,13677.0,
1082721,443858.0,Narrator
7842471,41942.0,
30166675,1221698.0,
18478208,49177.0,
47920,26878.0,
77678,656983.0,
77678,9533.0,Editor
9647626,8988.0,
24714927,276660.0,
29939048,6535659.0,
29939047,13695109.0,
2414516,452671.0,
11338646,2867375.0,
2547481,223343.0,
333664,1077326.0,
333664,123344.0,Narrator
16247871,4444277.0,
9640847,125308.0,
18167025,5300237.0,
20726853,276660.0,
10739664,4705142.0,
116475,3995.0,
116473,3995.0,
116471,3995.0,
116470,3995.0,
11500217,4890182.0,
7731996,3353674.0,
17570538,1370283.0,
23599075,3433047.0,
10562069,4124791.0,
29922440,72545.0,
22546577,7267262.0,
9409458,1330292.0,
10630777,3155347.0,
1731752,32665.0,
12663557,2891665.0,
12663557,526142.0,Narrator
17251435,30819.0,
7653352,2232265.0,
1569110,87306.0,
10930660,2905297.0,
17262247,20575.0,
17262247,122651.0,Illustrations
3007625,12534.0,
3007625,39099.0,
10367314,3165706.0,
3307144,1310735.0,
28247,15890.0,
28246,15890.0,
28249,15890.0,
28248,15890.0,
304295,17060.0,
13018395,4428962.0,
216445,12479.0,
31294360,14252282.0,
12351174,165168.0,
6421588,1192311.0,
16071969,25422.0,
1375898,157663.0,
1375898,619712.0,Illustrations
267768,589.0,
267768,1156431.0,Illustrator
15831705,5360266.0,
222387,130129.0,
222387,967474.0,Illustrator
17910044,56.0,
17910044,4845.0,
287861,27379.0,
45492,3618.0,
18143802,732829.0,
5602828,82453.0,
122885,10105.0,
12371865,2895706.0,
12371862,2895706.0,
29873919,7152490.0,
29873919,6587520.0,
13096218,2444658.0,
7091747,2890288.0,
1476260,9172.0,
1476260,4947.0,Introduction
6892479,3085379.0,
2281052,153394.0,
10433925,4638863.0,
502556,153733.0,
15773126,6450754.0,
11954263,2837821.0,
1001563,5339.0,
1001564,1654.0,
1001564,1221698.0,
8181487,10746.0,
80689,6376.0,
6986721,17064.0,
6986721,71688.0,
6986721,7941.0,
6986721,2465550.0,
24851662,7043823.0,
26720078,4475150.0,
3241366,1375697.0,
11017767,540845.0,
32671619,15986018.0,
9970042,363130.0,
12368303,5130837.0,
12751687,2876763.0,
11455096,3429117.0,
30197398,6588780.0,
4062214,150038.0,
618178,60960.0,
10853751,7581.0,
10853751,4870718.0,Illustrator
73906,28083.0,
2311681,941441.0,
2311682,941441.0,
93101,5158478.0,
93101,4197526.0,Translator
93101,1169504.0,Introduction
1826195,208650.0,
1150191,178924.0,
23197290,7539408.0,
23197296,415731.0,
15789462,2895706.0,
15789462,2895707.0,
17273306,3130124.0,
15983835,15292.0,
25507687,10109690.0,
28512486,6947727.0,
30687916,40563.0,
291260,8732.0,
32710790,7920918.0,
529612,1023510.0,
6280653,9766.0,
6470065,644349.0,
9305414,3408173.0,
21898304,421434.0,
6322323,50873.0,
8393104,2129854.0,
16004807,6525721.0,
6131164,150038.0,
15772667,6450613.0,
42668,24009.0,
429890,34828.0,
7095691,196212.0,
7095690,1005984.0,
7095698,6268.0,
17902141,4499623.0,
378366,23284.0,
23398668,7581.0,
18211208,682045.0,
18492487,6462472.0,
18492489,17061.0,
23783930,415967.0,
18160126,7160536.0,
541867,31232.0,
8498353,136127.0,
497118,214.0,
497118,5116.0,Illustrator
497118,4489.0,Appreciation
497114,1069006.0,
33384164,7219081.0,
25175898,6520834.0,
24431,8596.0,
9758765,4074044.0,
32509376,15974644.0,
17831316,38951.0,
13526154,613805.0,
46486,7941.0,
46481,7941.0,
1832933,199919.0,
12360447,4637539.0,
359581,3619.0,
187065,6252.0,
755806,16967.0,
28637696,5109302.0,Preface
9795684,76360.0,
289453,949947.0,
289453,3193580.0,Created by
139849,80880.0,
10575783,250784.0,
1921383,156522.0,
3475047,196212.0,
17562900,40563.0,
12663991,5217831.0,
7687527,61659.0,
10841336,1651952.0,
13573396,9432.0,
382450,346732.0,
23197837,7359319.0,
17971573,335956.0,
25323112,6889443.0,
423120,7308.0,
423120,16461.0,Illustrator
8686026,3014690.0,
1433355,12339.0,
17727253,6583458.0,
23510089,9831940.0,
2752371,1101077.0,
16536,10089.0,
7128767,5816.0,
26369339,6543639.0,
1490237,49177.0,
33574161,15231588.0,
6440677,2901559.0,
301001,24183.0,
17888374,804399.0,
532266,4260.0,
25885733,6448210.0,
2429032,1654.0,
2429032,13869.0,
9917879,767547.0,
28628533,4959062.0,
28628533,4590842.0,
92060,1221698.0,
92060,23069.0,
21558275,8084320.0,
1018925,4429.0,
16171223,3849415.0,
13414674,2546.0,
293616,76423.0,
20650531,7798544.0,
8665113,1827868.0,
17415094,974195.0,
9359810,652133.0,
9359818,4369922.0,
17305421,6429243.0,
24452922,234115.0,
11179538,4805272.0,
9784940,340054.0,
292046,136127.0,
2151356,656983.0,
30264201,15276749.0,
1116393,87306.0,
29236424,15401758.0,
13576676,4105707.0,
2969455,1630.0,
13260515,4949972.0,
1146475,349971.0,
6469154,150038.0,
32802514,7012437.0,
18131016,6950877.0,
2332145,1047356.0,
2398197,51118.0,
18221588,11654.0,
8905731,1035739.0,
10954369,3091065.0,
10954369,1411091.0,Translator
519663,4708.0,
519663,2614.0,
519663,96909.0,
519663,24009.0,
28811016,6524620.0,
426550,168090.0,
7456030,40823.0,
7456034,63983.0,
7456038,1096399.0,
8063852,2943699.0,
248874,145435.0,
248874,241687.0,Translator
248876,145435.0,
248876,42506.0,Translator
248871,145435.0,
248871,241687.0,Translator
248870,145435.0,
248870,42506.0,Translator
248873,145435.0,
248873,241687.0,Translator
248872,145435.0,
248872,42506.0,Translator
248879,145435.0,
248879,42506.0,Translator
248878,145435.0,
248878,42506.0,Translator
23214381,4101698.0,
26130914,7277852.0,
18106165,6451403.0,
260454,99776.0,
510342,3385008.0,Editor
510342,10710.0,
510342,162231.0,
510342,49111.0,
510342,27528.0,
510342,1589549.0,
510342,57827.0,
510342,29535.0,
510342,1048131.0,
510342,715521.0,
510342,806782.0,
510342,20058.0,
510342,109823.0,
510342,39426.0,
510342,92999.0,
510342,851632.0,
510342,103764.0,
510342,45973.0,
510342,6939630.0,
510342,150741.0,
510342,20850.0,
510342,372819.0,
510342,497402.0,
510342,695783.0,
510342,353845.0,
510342,23417.0,
510342,2788408.0,
13099703,5133625.0,
2299685,40881.0,
10449432,4121709.0,
1204341,16159.0,
222909,656983.0,
295184,46130.0,
13414055,15292.0,
11736997,88685.0,
9732198,2687.0,
26236443,7168230.0,Pseudonym
528021,426944.0,
8685644,3020684.0,
104917,5989.0,
6376772,38531.0,
6376776,11663.0,
181087,410653.0,
181087,190377.0,Illustrator
181087,230701.0,Translator
13623012,815.0,
30166719,670242.0,
30166719,13746479.0,Illustrator
30166719,1638503.0,Translator
2355575,40563.0,
16436765,15872.0,
16436765,3343082.0,Narrator
23846048,34049.0,
13562007,5784286.0,
5739760,4845.0,Editor
5739760,26935.0,Contributor
5739760,773420.0,Contributor
5739760,48542.0,Contributor
5739760,7581.0,Contributor
5739760,4430.0,Contributor
5739760,54475.0,Contributor
5739760,58971.0,Contributor
